0:00:00,100.0
0:00:11.036925,100.0
0:00:22.073993,100.0
0:00:33.105279,100.0
0:00:44.144869,100.0
0:00:55.177703,100.0
0:01:06.222926,100.0
0:01:17.265906,100.0
0:01:28.304764,100.0
0:01:39.341321,100.0
0:01:50.388937,100.0
0:02:01.425396,100.0
0:02:12.474971,100.0
0:02:23.521641,100.0
0:02:34.561029,100.0
0:02:45.599668,100.0
0:02:56.640051,100.0
0:03:07.673698,100.0
0:03:18.725060,100.0
0:03:29.761125,100.0
0:03:40.805111,100.0
0:03:51.841161,100.0
0:04:02.883475,100.0
0:04:13.924517,100.0
0:04:24.958433,99.0
0:04:35.992206,99.0
0:04:47.028851,99.0
0:04:58.064481,99.0
0:05:09.107090,99.0
0:05:20.146275,99.0
0:05:31.183416,99.0
0:05:42.225658,99.0
0:05:53.271203,99.0
0:06:04.311558,99.0
0:06:15.358172,99.0
0:06:26.394509,99.0
0:06:37.438771,99.0
0:06:48.484094,99.0
0:06:59.523104,99.0
0:07:10.555046,99.0
0:07:21.582682,99.0
0:07:32.616982,99.0
0:07:43.657759,99.0
0:07:54.697737,99.0
0:08:05.734582,99.0
0:08:16.771192,99.0
0:08:27.817394,98.0
0:08:38.865874,98.0
0:08:49.916423,98.0
0:09:00.957356,98.0
0:09:12.009490,98.0
0:09:23.043599,98.0
0:09:34.085563,98.0
0:09:45.115375,98.0
0:09:56.152871,98.0
0:10:07.200821,98.0
0:10:18.235070,98.0
0:10:29.280168,98.0
0:10:40.324777,98.0
0:10:51.373704,98.0
0:11:02.422405,98.0
0:11:13.460062,98.0
0:11:24.494062,98.0
0:11:35.529237,98.0
0:11:46.562503,98.0
0:11:57.594650,98.0
0:12:08.633496,98.0
0:12:19.672347,98.0
0:12:30.718233,98.0
0:12:41.755772,98.0
0:12:52.794128,98.0
0:13:03.837324,98.0
0:13:14.875758,98.0
0:13:25.916496,98.0
0:13:36.951988,98.0
0:13:47.994843,98.0
0:13:59.035420,98.0
0:14:10.077831,98.0
0:14:21.123140,98.0
0:14:32.160094,98.0
0:14:43.210087,98.0
0:14:54.267555,98.0
0:15:05.314689,98.0
0:15:16.351849,98.0
0:15:27.392904,98.0
0:15:38.433476,98.0
0:15:49.469085,98.0
0:16:00.506443,97.0
0:16:11.541587,97.0
0:16:22.579231,97.0
0:16:33.607574,97.0
0:16:44.658352,97.0
0:16:55.728180,97.0
0:17:06.771153,97.0
0:17:17.819743,97.0
0:17:28.860833,97.0
0:17:39.909353,97.0
0:17:50.957054,97.0
0:18:01.991692,97.0
0:18:13.033404,97.0
0:18:24.061885,97.0
0:18:35.108507,97.0
0:18:46.151092,97.0
0:18:57.196562,97.0
0:19:08.240933,97.0
0:19:19.294594,97.0
0:19:30.345281,97.0
0:19:41.395430,97.0
0:19:52.442022,97.0
0:20:03.479795,97.0
0:20:14.526033,97.0
0:20:25.562735,97.0
0:20:36.606181,97.0
0:20:47.662733,97.0
0:20:58.707104,97.0
0:21:09.753034,97.0
0:21:20.799038,97.0
0:21:31.846019,97.0
0:21:42.887896,97.0
0:21:53.935742,97.0
0:22:04.989427,97.0
0:22:16.034579,97.0
0:22:27.077046,97.0
0:22:38.136668,97.0
0:22:49.167030,97.0
0:23:00.204788,97.0
0:23:11.240107,97.0
0:23:22.284157,97.0
0:23:33.329104,97.0
0:23:44.378404,97.0
0:23:55.419494,97.0
0:24:06.460463,96.0
0:24:17.504648,96.0
0:24:28.546599,96.0
0:24:39.583310,96.0
0:24:50.633426,96.0
0:25:01.673639,96.0
0:25:12.718135,96.0
0:25:23.760986,96.0
0:25:34.803245,96.0
0:25:45.837871,96.0
0:25:56.878226,96.0
0:26:07.912064,96.0
0:26:18.953456,96.0
0:26:30.002829,96.0
0:26:41.043836,96.0
0:26:52.078808,96.0
0:27:03.116663,96.0
0:27:14.151619,96.0
0:27:25.192902,96.0
0:27:36.233710,96.0
0:27:47.273882,96.0
0:27:58.315071,96.0
0:28:09.359678,96.0
0:28:20.413948,96.0
0:28:31.449474,96.0
0:28:42.484874,96.0
0:28:53.527031,96.0
0:29:04.561304,96.0
0:29:15.606256,96.0
0:29:26.657016,96.0
0:29:37.701163,96.0
0:29:48.740315,96.0
0:29:59.781658,96.0
0:30:10.832731,96.0
0:30:21.879261,96.0
0:30:32.930766,96.0
0:30:43.973268,96.0
0:30:55.006299,96.0
0:31:06.045019,96.0
0:31:17.084889,96.0
0:31:28.114693,96.0
0:31:39.145174,95.0
0:31:50.184996,95.0
0:32:01.227436,95.0
0:32:12.268184,95.0
0:32:23.312006,95.0
0:32:34.350326,95.0
0:32:45.384575,95.0
0:32:56.424969,95.0
0:33:07.461759,95.0
0:33:18.495826,95.0
0:33:29.524293,95.0
0:33:40.563980,95.0
0:33:51.603399,95.0
0:34:02.651846,95.0
0:34:13.696755,95.0
0:34:24.736752,95.0
0:34:35.773678,95.0
0:34:46.814453,95.0
