0:00:00,100.0
0:00:03.026267,100.0
0:00:14.069365,100.0
0:00:25.134753,100.0
0:00:36.192725,100.0
0:00:47.261098,100.0
0:00:58.339256,100.0
0:01:09.399801,100.0
0:01:20.471102,100.0
0:01:31.550856,100.0
0:01:42.614038,100.0
0:01:53.677721,100.0
0:02:04.760643,100.0
0:02:15.835545,100.0
0:02:26.901785,100.0
0:02:37.976174,100.0
0:02:49.051807,100.0
0:03:00.127327,100.0
0:03:11.194283,100.0
0:03:22.263743,100.0
0:03:33.324104,100.0
0:03:44.396365,100.0
0:03:55.451728,100.0
0:04:06.657022,100.0
0:04:17.737931,100.0
0:04:28.801879,99.0
0:04:39.889822,99.0
0:04:50.962193,99.0
0:05:02.020973,99.0
0:05:13.094216,99.0
0:05:24.153973,99.0
0:05:35.225917,99.0
0:05:46.294572,99.0
0:05:57.385224,99.0
0:06:08.445468,99.0
0:06:19.509906,99.0
0:06:30.585349,99.0
0:06:41.657383,99.0
0:06:52.727542,99.0
0:07:03.799211,99.0
0:07:14.880701,99.0
0:07:25.956792,99.0
0:07:37.036265,99.0
0:07:48.085317,99.0
0:07:59.148134,99.0
0:08:10.211133,99.0
0:08:21.277545,99.0
0:08:32.355823,99.0
0:08:43.413812,99.0
0:08:54.472317,99.0
0:09:05.536603,98.0
0:09:16.608849,98.0
0:09:27.673929,98.0
0:09:38.761678,98.0
0:09:49.850646,98.0
0:10:00.924479,98.0
0:10:11.994014,98.0
0:10:23.057455,98.0
0:10:34.131700,98.0
0:10:45.215116,98.0
0:10:56.282691,98.0
0:11:07.365507,98.0
0:11:18.442505,98.0
0:11:29.514518,98.0
0:11:40.581380,98.0
0:11:51.654723,98.0
0:12:02.712789,98.0
0:12:13.793853,98.0
0:12:24.866367,98.0
0:12:35.935736,98.0
0:12:47.000133,98.0
0:12:58.069619,98.0
0:13:09.132111,98.0
0:13:20.202752,98.0
0:13:31.281690,98.0
0:13:42.354965,98.0
0:13:53.437364,98.0
0:14:04.513700,98.0
0:14:15.593249,98.0
0:14:26.676589,98.0
0:14:37.769539,98.0
0:14:48.844201,98.0
0:14:59.925224,98.0
0:15:11.008132,98.0
0:15:22.084907,98.0
0:15:33.140812,98.0
0:15:44.212843,98.0
0:15:55.284886,98.0
0:16:06.361566,98.0
0:16:17.431759,98.0
0:16:28.504381,98.0
0:16:39.582721,98.0
0:16:50.663637,98.0
0:17:01.747907,98.0
0:17:12.833364,98.0
0:17:23.898089,98.0
0:17:34.973130,98.0
0:17:46.053002,98.0
0:17:57.273973,98.0
0:18:08.349545,98.0
0:18:19.425962,98.0
0:18:30.513654,98.0
0:18:41.595025,98.0
0:18:52.684501,98.0
0:19:03.743023,98.0
0:19:14.834487,98.0
0:19:25.904965,98.0
0:19:37.080217,98.0
0:19:48.159638,98.0
0:19:59.230235,98.0
0:20:10.293516,98.0
0:20:21.366628,98.0
0:20:32.449948,98.0
0:20:43.532505,97.0
0:20:54.618087,97.0
0:21:05.701967,97.0
0:21:16.784818,97.0
0:21:27.854474,97.0
0:21:38.933501,97.0
0:21:49.997802,97.0
0:22:01.064852,97.0
0:22:12.138373,97.0
0:22:23.205325,97.0
0:22:34.295308,97.0
0:22:45.376462,97.0
0:22:56.464822,97.0
0:23:07.546060,97.0
0:23:18.758462,97.0
0:23:29.829923,97.0
0:23:40.902285,97.0
0:23:51.977374,97.0
0:24:03.030573,97.0
0:24:14.099239,97.0
0:24:25.165131,97.0
0:24:36.245966,97.0
0:24:47.317003,97.0
0:24:58.460404,97.0
0:25:09.556939,97.0
0:25:20.631508,97.0
0:25:31.708424,97.0
0:25:42.794197,97.0
0:25:53.873758,97.0
0:26:04.946373,97.0
0:26:16.024272,97.0
0:26:27.080760,97.0
0:26:38.147196,97.0
0:26:49.216257,97.0
0:27:00.293172,97.0
0:27:11.369214,97.0
0:27:22.446998,97.0
0:27:33.519657,97.0
0:27:44.593267,97.0
0:27:55.813023,97.0
0:28:06.884092,97.0
0:28:17.973087,97.0
0:28:29.051792,97.0
0:28:40.122894,97.0
0:28:51.196035,97.0
0:29:02.277460,97.0
0:29:13.352703,97.0
0:29:24.424617,97.0
0:29:35.500478,97.0
0:29:46.572740,97.0
0:29:57.653374,97.0
0:30:08.754517,97.0
0:30:19.829160,97.0
0:30:30.904366,97.0
0:30:41.973000,97.0
0:30:53.032125,97.0
0:31:04.119151,97.0
0:31:15.192559,97.0
0:31:26.267788,97.0
0:31:37.496538,97.0
0:31:48.581060,96.0
0:31:59.658095,96.0
0:32:10.731282,96.0
0:32:21.804712,96.0
0:32:32.876661,96.0
0:32:43.948970,96.0
0:32:55.009825,96.0
0:33:06.070150,96.0
0:33:17.160750,96.0
0:33:28.226759,96.0
0:33:39.297566,96.0
0:33:50.368748,96.0
0:34:01.432031,96.0
0:34:12.512604,96.0
0:34:23.608743,96.0
0:34:34.693765,96.0
0:34:45.769458,96.0
0:34:56.842171,96.0
0:35:07.911727,96.0
0:35:19.004356,96.0
0:35:30.066538,96.0
0:35:41.132311,96.0
0:35:52.198882,96.0
0:36:03.273695,96.0
0:36:14.347638,96.0
0:36:25.419837,96.0
0:36:36.496237,96.0
0:36:47.567336,96.0
0:36:58.634718,96.0
0:37:09.719577,96.0
0:37:20.902231,96.0
0:37:31.979737,96.0
0:37:43.042321,96.0
0:37:54.114079,96.0
0:38:05.198069,96.0
0:38:16.279792,96.0
0:38:27.359794,96.0
0:38:38.436471,96.0
0:38:49.510988,96.0
0:39:00.598333,96.0
0:39:11.677093,96.0
0:39:22.742917,96.0
0:39:33.818095,96.0
0:39:44.887123,96.0
0:39:55.965562,96.0
0:40:07.027885,96.0
